,AAPL,AAPL,AAPL,AAPL,AAPL,AMZN,AMZN,AMZN,AMZN,AMZN,FB,FB,FB,FB,FB,GOOGL,GOOGL,GOOGL,GOOGL,GOOGL,NFLX,NFLX,NFLX,NFLX,NFLX
,open,high,low,close,volume,open,high,low,close,volume,open,high,low,close,volume,open,high,low,close,volume,open,high,low,close,volume
time,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-26 00:00:00-05:00,286.53,297.88,286.5,292.69,46094168,1970.01,2014.67,1960.45,1979.61,4906059,197.19,201.21,195.49,197.18,15234727,1394.98,1413.67,1376.55,1390.63,2408318,366.31,382.0,365.0,379.23,8152778
2020-02-27 00:00:00-05:00,281.1,286.0,272.96,273.04,72477356,1934.38,1975.0,1882.7621,1882.88,7600123,191.99,195.88,189.5,189.69,19313106,1359.82,1369.4,1314.24,1314.72,2597481,371.46,391.5624,370.5962,371.54,10234348
2020-02-28 00:00:00-05:00,257.26,278.41,256.37,274.64,96710951,1814.63,1889.76,1811.129,1889.18,8494919,182.61,192.74,181.82,192.74,28054197,1274.31,1342.45,1268.21,1341.16,3465941,365.0,376.77,356.8,369.91,10015456
2020-03-02 00:00:00-05:00,282.28,301.44,277.72,298.82,78891672,1905.26,1954.51,1870.0,1954.0,6115818,194.1,196.57,188.85,196.54,21795546,1351.39,1387.47,1325.2,1386.6401,2330698,373.11,381.36,364.502,381.26,6306678
2020-03-03 00:00:00-05:00,303.67,304.0,285.8,289.31,74214898,1973.0,1996.33,1888.0901,1908.88,6986980,196.22,197.24,183.97,185.89,24693345,1397.68,1408.19,1329.2421,1337.72,2458902,381.4,393.52,367.4,368.96,7812638
2020-03-04 00:00:00-05:00,296.44,303.4,293.13,302.76,49969205,1946.57,1978.0,1922.0,1976.46,4261291,189.05,191.83,186.39,191.79,20486825,1358.96,1382.78,1337.0,1380.92,1912387,377.16,384.01,370.51,383.99,5015773
2020-03-05 00:00:00-05:00,295.52,299.55,291.41,292.92,42089988,1933.0,1960.72,1910.0,1924.03,4275800,186.78,188.99,183.8901,185.02,21975861,1346.99,1353.63,1301.64,1315.33,2292572,381.0,391.4,368.6401,372.78,10905823
2020-03-06 00:00:00-05:00,282.0,290.82,281.23,288.98,51462221,1875.0,1910.87,1869.5,1901.14,4771029,178.33,183.78,176.26,181.11,21916170,1270.2,1302.75,1257.21,1295.69,2862411,367.7,371.31,356.85,368.9,7508021
2020-03-09 00:00:00-04:00,263.75,278.09,263.0,266.09,130952816,1768.6001,1862.77,1761.29,1800.01,13436736,169.6,175.0,165.19,168.6,26168734,1204.96,1252.73,1198.04,1210.68,3086891,344.9899,357.47,342.0,346.03,6360040
2020-03-10 00:00:00-04:00,277.14,286.44,269.37,285.69,65679929,1870.0,1894.27,1818.17,1894.0,6442309,174.67,178.29,169.5,178.19,42200790,1254.33,1275.85,1214.51,1275.85,4633340,356.54,364.54,347.85,364.27,6855306
2020-03-11 00:00:00-04:00,277.39,281.22,271.86,275.3,58216000,1857.85,1871.3195,1801.5,1819.63,5114340,173.86,175.88,167.66,170.22,37010571,1248.27,1256.93,1191.14,1210.65,4702196,358.92,362.98,344.79,349.59,10635590
2020-03-12 00:00:00-04:00,255.94,270.0,248.0,248.0,96606887,1721.98,1765.0,1675.0,1676.21,10301824,159.54,166.6,154.34,154.46,39090919,1122.62,1188.75,1108.47,1110.76,4294803,326.5,335.72,307.32,312.63,11237950
2020-03-13 00:00:00-04:00,264.89,279.92,252.95,278.06,83319113,1755.0,1786.31,1680.62,1786.31,7834519,163.16,170.79,157.6,170.62,29428089,1174.99,1214.4,1112.29,1214.3699,3283021,330.51,336.42,307.39,336.3,8573710
2020-03-16 00:00:00-04:00,241.95,259.08,240.0,241.47,74222204,1642.0,1759.4519,1626.0319,1688.0,8030027,152.32,159.13,143.1,145.96,72152076,1089.0,1145.47,1067.0801,1073.01,8593972,306.12,334.35,294.75,296.84,19517344
2020-03-17 00:00:00-04:00,247.51,257.61,238.4,252.85,151273870,1776.0,1857.775,1689.2402,1807.38,20134204,150.74,153.94,140.0,149.42,31562530,1090.64,1126.0,1049.1,1118.065,3726901,306.19,322.9,290.25,319.7401,9447411
2020-03-18 00:00:00-04:00,239.77,250.0,237.12,249.0,62337123,1750.0,1841.66,1745.0,1832.39,7949578,139.75,148.18,137.1006,147.05,29590793,1055.01,1104.99,1037.0,1096.1,3779697,302.395,331.5794,300.0,317.33,10419458
2020-03-19 00:00:00-04:00,247.385,252.84,242.61,244.78,61569852,1858.33,1945.0,1832.65,1880.5,9312968,146.62,159.9294,144.8,153.03,70865214,1088.22,1152.61,1055.55,1112.84,6509980,324.33,348.51,316.82,331.885,19901158
2020-03-20 00:00:00-04:00,247.18,251.83,228.0,228.74,83656772,1925.0,1957.0,1820.73,1846.09,9098838,156.02,159.27,148.0,149.73,30645720,1130.9,1138.4783,1062.1,1067.83,7898242,342.31,350.49,332.0,332.7,10723540
2020-03-23 00:00:00-04:00,228.08,228.4997,212.61,223.43,77575565,1827.75,1919.4,1812.0,1902.54,7171193,149.66,152.31,142.25,147.8,26881306,1056.37,1066.91,1008.87,1054.13,7514976,347.89,366.11,340.8838,360.06,12674135
2020-03-24 00:00:00-04:00,236.36,247.69,234.3,246.88,64013339,1951.31,1955.0,1900.3403,1940.0,6411717,155.205,161.31,152.57,161.22,25999531,1101.83,1133.33,1086.43,1131.0,3143271,369.99,372.93,353.0301,359.39,10276641
2020-03-25 00:00:00-04:00,250.82,258.25,244.3,245.465,67944382,1920.69,1950.26,1885.78,1885.78,5985263,158.92,162.99,153.06,156.16,62557455,1124.88,1146.17,1083.01,1101.13,4107182,361.02,362.0,339.17,342.56,8077095
2020-03-26 00:00:00-04:00,246.52,258.68,246.36,258.48,54641901,1902.0,1956.49,1889.29,1955.225,5377163,158.35,164.0,157.0201,163.35,23443636,1114.63,1171.48,1092.03,1162.92,3293469,344.0,363.84,341.73,363.14,6138714
2020-03-27 00:00:00-04:00,252.75,255.87,247.05,247.62,45641532,1931.0,1939.79,1899.92,1899.92,4672178,158.32,160.09,154.75,156.77,42910937,1127.47,1151.05,1104.0027,1110.26,2726681,359.09,368.56,353.0,357.12,7219372
2020-03-30 00:00:00-04:00,250.74,255.52,249.4,254.79,37524398,1922.48,1973.63,1912.34,1964.78,5244822,159.18,166.75,158.06,165.85,20555939,1132.64,1151.0,1098.4901,1146.31,2657188,363.0,377.8,361.17,370.53,15467670
2020-03-31 00:00:00-04:00,255.6,262.49,252.0,254.3,41083385,1964.35,1993.02,1944.01,1949.79,4471543,165.48,170.93,164.2,166.79,42024824,1148.73,1173.4,1136.72,1161.95,5031596,367.93,383.01,366.44,375.36,7581515
2020-04-01 00:00:00-04:00,246.5,248.72,239.13,240.76,39826068,1933.0,1944.96,1893.0,1906.58,3729348,161.615,164.15,158.035,159.6,17568762,1121.7,1129.42,1093.49,1101.9,4618308,376.05,380.233,361.02,364.21,6279332
2020-04-02 00:00:00-04:00,240.34,245.15,236.9,244.93,75974814,1901.64,1927.5258,1890.0,1918.83,8042698,159.1,161.3509,155.92,158.2,36188716,1098.57,1122.77,1093.13,1116.84,2468518,364.08,370.99,360.06,370.13,4214034
2020-04-03 00:00:00-04:00,242.8,245.7,238.9741,241.43,29119767,1911.15,1926.33,1889.15,1906.6,3159348,157.15,157.91,150.83,154.19,32151306,1114.71,1118.79,1075.08,1092.69,3568324,367.47,370.9,357.51,361.76,4185304
2020-04-06 00:00:00-04:00,250.9,263.11,249.38,262.285,43802547,1936.0,1998.52,1930.02,1998.49,5120376,160.15,166.2,158.51,165.55,23379664,1133.0,1190.7548,1125.0,1183.4,5334586,363.75,380.29,361.71,379.92,14414040
2020-04-07 00:00:00-04:00,270.8,271.7,259.0,259.385,47214898,2017.26,2035.72,1997.62,2011.6,4710631,171.5,173.39,166.01,168.83,28489714,1217.01,1220.775,1177.25,1182.48,2732988,380.0,381.33,369.34,372.28,13419838
2020-04-08 00:00:00-04:00,262.74,267.37,261.23,266.04,36519701,2021.0,2044.0,2011.15,2042.9,3693156,171.16,175.0,167.74,174.28,38964830,1203.1,1214.9,1183.954,1207.0,1680350,374.01,378.39,368.31,371.24,6183593
2020-04-09 00:00:00-04:00,268.7,270.07,264.7,267.96,37508554,2046.0,2053.0,2017.66,2042.82,4188295,175.9,177.08,171.57,175.2,21496914,1218.18,1221.99,1192.4166,1206.755,2563275,371.06,372.1,363.03,370.89,6707359
2020-04-13 00:00:00-04:00,268.31,273.7,265.83,273.23,30530102,2039.87,2180.0,2038.0,2168.01,6310824,173.67,175.0,169.45,174.79,17528292,1201.5,1214.5199,1182.3318,1211.21,3318492,371.31,400.51,367.7003,396.56,21767019
2020-04-14 00:00:00-04:00,280.0,288.25,278.05,287.07,88126631,2200.47,2292.0,2186.21,2283.31,15168337,178.9765,181.225,176.62,178.14,38605489,1239.9735,1275.7499,1228.5413,1265.24,5366429,397.5,417.82,394.8468,413.39,21916072
2020-04-15 00:00:00-04:00,282.4,286.33,280.63,284.45,54896950,2257.68,2333.369,2245.0,2309.27,12634637,175.1865,178.19,172.82,176.91,47845841,1246.51,1275.1099,1234.0,1257.29,4993158,413.0,434.98,412.25,426.75,38652951
2020-04-16 00:00:00-04:00,287.38,288.1975,282.3502,286.72,103289014,2346.0,2460.998,2335.0,2408.19,33024507,177.95,178.05,172.51,176.28,57355702,1267.14,1273.3586,1238.2,1257.44,9449955,437.0,449.52,431.61,439.17,57742461
2020-04-17 00:00:00-04:00,284.69,286.945,276.86,282.74,189543675,2372.33,2400.0,2316.02,2372.87,27969629,179.2,180.28,176.66,179.25,53613756,1281.7,1290.0,1266.0,1279.04,6317271,431.0,432.0,414.695,423.05,34187211
2020-04-20 00:00:00-04:00,277.95,281.68,276.85,276.85,86952157,2389.95,2444.98,2386.05,2393.08,15428327,177.41,180.5,176.77,178.26,40954257,1269.89,1276.82,1256.44,1261.22,6129953,435.17,444.49,430.56,437.38,35040674
2020-04-21 00:00:00-04:00,276.28,277.25,265.43,268.36,120805673,2416.61,2428.3098,2279.66,2329.36,20725717,175.25,175.38,168.3408,170.67,63386103,1242.71,1250.0,1205.0,1210.08,5885914,444.77,447.0,425.6,434.31,68320146
2020-04-22 00:00:00-04:00,273.61,277.58,272.2,276.09,95665531,2369.0,2394.0,2351.0,2366.54,13904142,178.45,184.78,178.14,182.31,57720085,1241.11,1279.88,1237.2,1256.94,5358739,429.725,433.0,413.0,420.19,57019774
2020-04-23 00:00:00-04:00,275.87,281.75,274.87,274.87,55290604,2399.98,2424.22,2382.08,2399.44,8913313,184.08,187.05,183.15,185.15,56756444,1265.74,1288.15,1260.5302,1271.62,4209755,419.26,438.413,419.26,426.7,52494681
2020-04-24 00:00:00-04:00,277.2,283.01,277.0,282.95,84909438,2417.0,2420.433,2382.0,2410.0,10481568,183.23,190.41,180.825,190.1,79317274,1255.0,1277.71,1244.0,1276.61,3217466,425.0,427.17,415.88,424.99,23368812
2020-04-27 00:00:00-04:00,281.8,284.54,279.95,283.25,52652760,2443.2,2444.88,2363.0,2376.82,10185891,192.657,193.75,187.41,187.54,106374064,1292.0,1294.1,1265.06,1270.86,5175778,425.0,429.0,420.84,421.35,11542246
2020-04-28 00:00:00-04:00,285.08,285.83,278.2,278.57,24567863,2372.1,2373.5,2306.0,2314.08,4643171,188.66,189.2,182.56,182.86,35867080,1283.2,1284.76,1230.38,1232.31,2771569,419.99,421.0,402.9101,403.79,9553251
2020-04-29 00:00:00-04:00,284.73,289.67,283.89,287.83,57520384,2330.01,2391.89,2310.0,2371.88,7930384,190.93,196.91,190.0,193.99,69449829,1345.0,1360.15,1326.73,1341.221,4859923,399.53,415.86,393.6,411.52,8834977
2020-04-30 00:00:00-04:00,289.96,294.53,288.35,293.99,34380486,2419.84,2471.5,2396.01,2471.5,6873149,206.92,209.69,201.5701,204.71,82242605,1331.36,1350.0,1321.5,1346.86,4360313,410.31,424.44,408.0,420.02,13668180
2020-05-01 00:00:00-04:00,286.25,299.0,285.85,289.07,112571771,2336.8,2362.44,2258.1902,2285.94,18176321,201.6,207.28,199.0501,202.28,27688202,1324.09,1351.43,1309.66,1317.3,2221247,415.1,427.97,411.73,415.26,7709982
2020-05-04 00:00:00-04:00,289.17,293.69,286.3172,293.17,31026388,2256.38,2326.98,2256.38,2315.99,4478248,200.2,205.91,198.7562,205.24,17168353,1308.13,1324.47,1296.01,1322.51,1330002,417.78,428.54,414.87,427.97,13917854
2020-05-05 00:00:00-04:00,295.06,301.0,294.46,297.78,68730265,2340.0,2351.0,2307.125,2317.64,5909618,207.02,210.38,206.5,207.08,39463915,1337.5,1371.01,1335.03,1349.65,1737295,427.555,431.0,421.56,424.52,5904913
2020-05-06 00:00:00-04:00,300.46,303.24,298.87,300.5,33168366,2329.44,2357.45,2320.0,2350.97,2897787,208.12,211.6,206.66,208.46,18415468,1358.0,1368.69,1345.13,1345.17,1314155,429.3,439.77,426.385,434.2,12691906
2020-05-07 00:00:00-04:00,303.22,305.17,301.97,303.75,52106578,2374.78,2376.0,2343.11,2367.61,5882764,211.16,211.6,209.04,211.3,24770066,1361.31,1375.9999,1352.5406,1369.84,2399511,436.89,438.88,430.66,436.54,10247558
2020-05-08 00:00:00-04:00,305.64,310.29,304.29,310.1484,30509246,2372.14,2387.2449,2357.0,2379.5,2751843,212.24,213.21,210.85,212.35,21628908,1381.82,1396.64,1372.01,1384.38,2903668,434.14,442.0,433.6389,435.66,4425145
2020-05-11 00:00:00-04:00,308.1,317.05,307.24,315.005,34252219,2374.7,2419.665,2372.11,2406.9375,2942003,210.8865,215.0,210.37,213.18,22461562,1376.79,1415.53,1375.5,1402.76,1424730,436.33,444.8899,435.56,440.2,9999649
2020-05-12 00:00:00-04:00,317.83,319.688,310.91,311.51,72568708,2411.85,2419.0,2355.61,2357.505,5466390,213.29,215.275,210.0,210.02,26747124,1408.22,1414.33,1374.51,1375.25,2853796,442.0,444.17,431.36,431.83,4337625
2020-05-13 00:00:00-04:00,312.15,315.95,303.21,307.68,46896514,2366.8,2407.7,2337.805,2366.17,4474923,209.43,210.78,202.11,205.14,19071099,1376.16,1385.33,1328.01,1348.4,3591966,435.69,447.0,427.27,438.13,13488632
2020-05-14 00:00:00-04:00,304.51,309.79,301.53,309.7,36192573,2361.01,2391.37,2353.21,2391.37,3179099,202.56,206.93,200.69,206.85,14134233,1333.52,1357.37,1323.3,1357.08,2840232,444.9,452.38,432.82,442.13,17029185
2020-05-15 00:00:00-04:00,300.35,307.9,300.21,307.74,38430814,2368.52,2411.0,2356.37,2410.41,3788139,205.27,211.34,204.12,211.04,34047199,1348.26,1374.58,1339.0,1373.89,1540876,440.7,455.0,437.51,454.43,13341102
2020-05-18 00:00:00-04:00,313.17,316.5,310.3241,314.89,58756477,2404.3457,2433.0,2384.01,2426.38,8093054,212.15,214.6445,210.94,213.21,35909126,1361.58,1392.76,1354.2,1385.18,3848092,451.16,456.36,443.35,452.58,7078158
2020-05-19 00:00:00-04:00,315.03,318.52,313.01,313.01,23453139,2429.83,2484.995,2428.97,2448.59,4098905,213.27,220.49,212.83,216.88,30332973,1385.48,1392.49,1373.76,1374.3,2641672,453.3965,458.97,450.465,451.03,4521934
2020-05-20 00:00:00-04:00,316.68,319.52,316.2,319.16,49657449,2477.87,2500.01,2467.27,2497.35,7341200,223.5,231.34,223.19,229.95,46541604,1389.16,1412.026,1387.4193,1409.18,1608447,454.25,455.81,444.02,447.88,10640522
2020-05-21 00:00:00-04:00,318.66,320.89,315.87,317.04,46099960,2500.0,2525.45,2442.54,2448.01,9538349,234.72,237.2,231.2,231.37,87138160,1410.99,1416.46,1394.39,1407.92,1335891,448.56,448.96,430.25,436.34,8427215
2020-05-22 00:00:00-04:00,315.77,319.23,315.35,318.89,37592751,2455.01,2469.85,2430.13,2436.89,5253352,231.51,235.99,228.74,234.92,63611004,1403.9,1417.0,1395.95,1413.23,2526540,437.0,439.09,427.18,429.08,4990470
2020-05-26 00:00:00-04:00,323.5,324.24,316.5,316.84,27609402,2458.0,2462.0,2414.06,2423.7,3153936,239.77,240.9,231.67,232.16,30555905,1441.96,1445.11,1419.395,1421.38,1869160,427.77,428.5,413.14,414.93,7065859
2020-05-27 00:00:00-04:00,316.14,318.71,313.09,318.08,24944652,2404.99,2413.58,2330.0,2409.51,4754020,229.07,230.56,221.1347,229.15,64595801,1420.0,1425.345,1394.6,1420.28,2686262,410.38,420.02,397.86,419.81,10039184
2020-05-28 00:00:00-04:00,316.77,323.44,315.63,318.15,28935286,2384.33,2436.97,2378.23,2401.05,2866537,224.3,231.6332,224.0,225.33,27478541,1400.0,1444.46,1399.076,1417.46,3012156,417.24,422.3717,411.5,413.44,10538901
2020-05-29 00:00:00-04:00,319.25,321.15,316.47,318.76,56248101,2415.94,2439.0,2398.1973,2436.53,5483326,225.2,227.49,222.88,224.21,18706304,1420.43,1436.73,1415.98,1432.4,1357622,417.46,420.295,411.85,419.28,4297006
2020-06-01 00:00:00-04:00,317.75,322.35,317.21,321.76,37704502,2448.0,2476.93,2444.17,2470.12,5441594,224.59,232.44,223.5,231.94,33886754,1425.7,1441.58,1422.28,1434.35,1032163,418.83,426.72,415.98,425.92,3461610
2020-06-02 00:00:00-04:00,320.745,323.44,318.93,323.42,37968664,2467.0,2473.53,2445.31,2473.3,4430214,230.94,233.0,226.56,232.83,36197240,1435.0,1443.0,1421.61,1443.0,1928968,425.87,427.59,419.46,427.49,6045300
2020-06-03 00:00:00-04:00,324.66,326.1,322.3,325.09,45506089,2468.01,2488.0,2461.17,2478.4,4700140,232.11,232.65,228.53,230.06,28224941,1442.7,1449.01,1431.62,1439.25,1090308,426.95,427.1,418.05,421.83,4044788
2020-06-04 00:00:00-04:00,324.39,325.62,320.78,322.25,38930216,2477.43,2507.54,2450.01,2460.6,5957350,229.56,231.63,224.61,226.29,15405418,1436.78,1441.32,1406.01,1414.82,2399796,422.39,428.71,410.03,414.67,9439184
2020-06-05 00:00:00-04:00,323.35,331.75,323.23,331.54,29572650,2444.51,2488.645,2437.13,2481.415,2821697,226.71,231.35,225.3105,230.78,14358315,1415.64,1446.3,1407.6213,1440.75,1699497,407.29,420.2392,404.25,419.67,9106004
2020-06-08 00:00:00-04:00,330.25,333.5,327.32,333.4402,20899464,2500.2,2530.0,2487.335,2522.8,3362615,229.03,231.55,227.41,231.42,27642194,1426.28,1449.0,1424.48,1448.47,2317184,416.0,420.8,406.5,419.58,10912212
2020-06-09 00:00:00-04:00,332.14,345.61,332.01,344.32,66753163,2529.44,2626.43,2525.0,2603.39,9564493,231.52,239.77,230.41,238.69,50558498,1445.24,1467.8,1442.36,1452.07,2485515,421.65,434.73,420.31,434.01,12152418
2020-06-10 00:00:00-04:00,347.9,354.77,346.09,352.78,76721048,2645.0,2722.35,2626.26,2648.16,9144811,240.96,241.21,235.28,236.68,18383287,1461.51,1472.77,1454.355,1464.98,1357405,436.0,439.69,430.55,434.28,4327076
2020-06-11 00:00:00-04:00,349.31,351.06,335.59,336.08,44058913,2603.5,2671.38,2536.23,2558.47,5177179,229.94,232.89,223.55,224.45,47636272,1441.03,1451.6033,1398.41,1401.02,1999334,428.2,445.57,424.1601,425.25,13330626
2020-06-12 00:00:00-04:00,344.72,347.8,337.63,337.655,26008570,2601.21,2621.4766,2566.0,2566.705,2752912,229.9,231.66,227.3102,227.3401,6834224,1425.86,1434.505,1407.49,1407.49,887410,429.0,434.06,423.04,423.11,1491300
2020-06-15 00:00:00-04:00,333.25,344.8,332.58,342.99,62285020,2526.6,2584.0,2508.0,2572.62,6856018,225.09,233.77,224.8,232.47,27221583,1389.49,1425.0,1387.1952,1420.75,2269274,421.4,426.49,415.4238,425.63,3742202
2020-06-16 00:00:00-04:00,351.46,353.2,344.72,352.26,36742302,2620.0,2620.0,2576.0,2615.13,3175918,237.14,238.46,233.0,235.81,26637700,1449.0,1457.17,1428.99,1446.64,2479769,425.76,437.96,425.18,436.14,4801834
2020-06-17 00:00:00-04:00,355.15,355.4,351.09,351.2438,50065784,2647.5,2655.0,2631.82,2641.72,5090473,235.0,237.59,231.7268,235.53,36276677,1452.94,1462.2,1435.125,1452.7,1159372,441.82,450.46,439.22,447.77,5558962
2020-06-18 00:00:00-04:00,351.41,353.45,349.22,351.59,21375772,2647.01,2659.64,2636.11,2655.0,2114206,234.99,236.14,232.15,235.975,28476274,1449.85,1452.9698,1426.235,1433.621,1510086,448.73,452.76,442.8,449.71,7790596
2020-06-19 00:00:00-04:00,354.635,356.56,345.15,349.55,90845598,2678.08,2697.43,2659.0,2671.86,8507797,237.79,240.83,235.55,238.65,22967089,1440.0,1444.5,1420.0,1426.98,3542029,449.12,453.97,445.6,453.3961,8588759
2020-06-22 00:00:00-04:00,351.34,359.46,351.15,358.93,30845663,2684.5,2713.98,2669.0,2712.0,2754781,238.56,240.7,236.91,239.3,17497491,1425.01,1450.95,1419.19,1450.44,1199967,455.01,468.59,454.21,468.08,5774011
2020-06-23 00:00:00-04:00,364.0,372.37,362.2701,366.37,50255788,2726.02,2783.11,2718.04,2764.42,3945888,241.28,245.1853,239.86,242.14,22512681,1452.0,1475.2,1445.0,1464.18,1598914,466.5,474.01,464.5,465.94,5089073
2020-06-24 00:00:00-04:00,365.0,368.79,358.52,360.06,44983139,2780.0,2796.0,2721.0,2733.49,4148702,241.2,243.22,232.68,234.08,19170135,1463.28,1475.79,1430.0,1432.17,1336574,468.54,472.36,454.0,457.65,4411545
2020-06-25 00:00:00-04:00,360.7,365.0,357.57,364.88,32015338,2739.55,2756.23,2712.14,2756.16,2695963,234.62,237.3,232.74,235.47,17150061,1431.22,1442.32,1419.54,1441.15,1063889,458.86,467.01,454.0,466.14,3573784
2020-06-26 00:00:00-04:00,364.41,365.32,353.02,353.69,40859277,2775.056,2782.5688,2688.0,2692.87,5446380,232.64,233.09,215.4,215.86,69638977,1433.89,1437.02,1355.0,1362.14,3853374,466.39,468.03,442.24,443.39,5748408
2020-06-29 00:00:00-04:00,353.25,362.1736,351.28,362.0,29154717,2690.01,2696.8,2630.08,2681.52,3895727,209.75,220.75,207.11,220.71,55040667,1360.34,1398.0,1351.65,1398.0,2043748,445.23,447.67,432.14,447.42,3981095
2020-06-30 00:00:00-04:00,360.08,365.98,360.0,364.6,28884259,2685.065,2769.63,2675.03,2756.09,3188724,220.59,227.5,218.47,227.05,30334236,1396.88,1424.0,1386.93,1417.92,1419202,450.02,457.59,447.0,454.75,3510310
2020-07-01 00:00:00-04:00,365.12,367.36,363.91,364.01,25429807,2757.99,2895.0,2754.0,2879.2,6112148,228.5,239.0,227.56,237.53,41842647,1419.17,1448.48,1414.18,1442.6,1932776,454.0,488.23,454.0,485.58,9186237
2020-07-02 00:00:00-04:00,367.85,370.47,363.65,364.12,25332853,2912.01,2955.56,2871.102,2887.56,6173373,239.0,240.0,232.61,233.46,28035447,1451.84,1488.52,1451.065,1469.8,2517791,485.64,492.28,475.5258,477.22,5986249
2020-07-06 00:00:00-04:00,370.0,375.78,369.87,373.81,26084791,2934.97,3059.88,2930.0,3057.16,6493685,233.76,240.4,232.27,240.3,23995427,1488.15,1510.0,1476.976,1499.66,1960308,480.77,499.5,479.8,493.81,7335742
2020-07-07 00:00:00-04:00,375.41,378.62,372.23,372.64,24610596,3058.55,3069.55,2990.0,3000.12,4875944,239.41,247.65,238.82,240.86,25959274,1496.13,1521.32,1489.7,1489.92,1856318,497.3105,504.82,490.83,493.05,5386598
2020-07-08 00:00:00-04:00,376.72,381.5,376.36,381.44,26025692,3022.61,3083.97,3012.4302,3081.88,4687637,238.11,246.99,236.59,243.57,28709954,1500.8,1511.17,1492.3,1503.155,1296330,498.5755,505.1,493.81,502.68,5299138
2020-07-09 00:00:00-04:00,385.05,393.91,378.69,382.6599,29212120,3115.99,3193.88,3074.0017,3183.81,6101864,245.0,246.525,239.24,244.46,21030418,1509.93,1529.1412,1495.59,1518.38,1863494,508.4,510.0,495.78,507.62,5478061
2020-07-10 00:00:00-04:00,381.34,383.92,378.8207,383.52,20333748,3191.76,3215.0,3135.7,3203.36,5135404,243.685,245.49,239.32,245.06,21257783,1513.25,1541.34,1500.72,1538.81,1593035,519.73,555.8799,511.28,548.7,20937484
2020-07-13 00:00:00-04:00,389.06,399.82,381.03,381.91,43528308,3251.06,3344.29,3068.3901,3101.55,7304358,247.005,250.15,238.42,239.02,22980602,1549.94,1576.36,1506.56,1513.17,1937555,567.98,575.37,520.96,525.5,17158906
2020-07-14 00:00:00-04:00,379.36,389.02,375.51,388.21,37043531,3089.0,3127.38,2950.0,3084.02,6842135,236.76,240.33,232.03,239.73,21476590,1492.79,1522.8,1485.925,1522.12,1522864,517.08,525.5,490.49,525.12,14428338
2020-07-15 00:00:00-04:00,395.96,396.99,385.96,390.91,35722109,3080.23,3098.35,2973.1802,3008.87,5493280,241.55,244.82,238.05,240.29,17193831,1523.23,1536.33,1497.83,1516.88,1282541,516.3,529.0,510.18,523.45,9648810
2020-07-16 00:00:00-04:00,386.25,389.62,383.62,385.72,24614253,2971.06,3032.0,2918.23,2994.55,5979324,238.0,241.76,236.3306,240.32,16300379,1501.5,1515.91,1488.27,1514.42,993187,526.48,535.54,504.3627,526.1,18355429
2020-07-17 00:00:00-04:00,387.95,388.59,383.36,385.15,20185278,3009.0,3024.0,2948.45,2961.47,4387781,241.0,244.16,237.86,241.98,16202447,1516.91,1523.43,1498.1,1515.6,1309979,494.87,503.59,484.14,493.18,23341613
2020-07-20 00:00:00-04:00,385.665,394.0,384.25,393.43,19422805,3000.2,3201.3599,2994.017,3195.01,7081997,240.06,246.05,235.635,245.42,19022783,1515.0,1569.01,1502.696,1563.41,1254122,489.14,504.5,484.2001,502.35,11299608
